tweet	user	start	end	language
457954443037003776	14563724	73	74	lang2
250406624659906560	582480006	1	1	lang1
250406624659906560	582480006	2	3	lang1
250406624659906560	582480006	4	4	lang1
250406624659906560	582480006	5	9	lang2
250406624659906560	582480006	11	13	lang2
250406624659906560	582480006	15	19	lang2
250406624659906560	582480006	20	20	lang1
250406624659906560	582480006	21	22	lang1
250406624659906560	582480006	23	23	lang1
250406624659906560	582480006	26	30	lang2
250406624659906560	582480006	32	34	lang2
250406624659906560	582480006	36	40	lang2
250406624659906560	582480006	41	42	lang1
250406624659906560	582480006	43	44	lang1
250406624659906560	582480006	46	46	lang1
250406624659906560	582480006	47	50	other
250406624659906560	582480006	54	54	other
250406624659906560	582480006	56	57	other
250406624659906560	582480006	59	66	other
250406624659906560	582480006	67	68	lang1
250406624659906560	582480006	69	69	lang1
250406624659906560	582480006	70	70	lang1
245389702956462080	336258902	1	8	other
245389702956462080	336258902	10	14	lang2
245389702956462080	336258902	16	17	lang2
245389702956462080	336258902	19	22	lang2
245389702956462080	336258902	25	28	lang2
245389702956462080	336258902	30	31	lang2
245389702956462080	336258902	33	37	lang2
245389702956462080	336258902	39	41	lang2
245389702956462080	336258902	44	52	lang2
245389702956462080	336258902	54	61	lang2
245389702956462080	336258902	63	64	lang2
245389702956462080	336258902	66	67	lang2
245389702956462080	336258902	69	74	lang2
245389702956462080	336258902	76	76	lang2
245389702956462080	336258902	78	81	lang2
245389702956462080	336258902	83	90	lang2
245389702956462080	336258902	92	93	lang2
245389702956462080	336258902	95	97	lang2
245389702956462080	336258902	99	99	lang2
245389702956462080	336258902	101	104	lang2
245389702956462080	336258902	106	107	lang2
245389702956462080	336258902	109	116	lang2
245389702956462080	336258902	118	120	lang1
427278553135063041	430780228	1	1	ne
427278553135063041	430780228	2	2	ne
427278553135063041	430780228	3	4	ne
427278553135063041	430780228	5	5	ne
427278553135063041	430780228	7	8	other
427278553135063041	430780228	10	18	other
427278553135063041	430780228	20	23	other
427278553135063041	430780228	25	30	ne
427278553135063041	430780228	32	39	ne
427278553135063041	430780228	41	47	other
427278553135063041	430780228	49	51	other
427278553135063041	430780228	53	56	ne
427278553135063041	430780228	58	66	ne
427278553135063041	430780228	68	75	other
427278553135063041	430780228	77	79	other
427278553135063041	430780228	81	86	other
427278553135063041	430780228	88	96	other
427278553135063041	430780228	98	99	other
427278553135063041	430780228	101	108	other
427278553135063041	430780228	110	111	other
427278553135063041	430780228	113	120	other
427278553135063041	430780228	123	137	ne
452436209969934336	236203027	0	1	lang1
452436209969934336	236203027	2	3	lang1
452436209969934336	236203027	4	7	ne
452436209969934336	236203027	9	15	ne
452436209969934336	236203027	17	22	ne
452436209969934336	236203027	23	24	lang1
452436209969934336	236203027	25	25	lang1
452436209969934336	236203027	26	27	lang1
452436209969934336	236203027	29	30	lang1
452436209969934336	236203027	31	32	lang1
452436209969934336	236203027	33	35	lang1
452436209969934336	236203027	36	37	lang1
452436209969934336	236203027	46	46	lang2
442674023369945088	604443848	0	9	other
442674023369945088	604443848	11	11	lang1
442674023369945088	604443848	12	12	lang1
442674023369945088	604443848	13	14	lang1
442674023369945088	604443848	15	16	lang1
442674023369945088	604443848	17	17	lang1
442674023369945088	604443848	18	18	lang1
442674023369945088	604443848	20	20	lang1
442674023369945088	604443848	21	22	lang1
442674023369945088	604443848	23	24	lang1
442674023369945088	604443848	25	26	lang1
442674023369945088	604443848	27	27	lang1
442674023369945088	604443848	28	29	lang1
442674023369945088	604443848	30	31	lang1
442674023369945088	604443848	32	33	lang1
442674023369945088	604443848	34	34	lang1
442674023369945088	604443848	35	35	lang1
442674023369945088	604443848	36	36	lang1
442674023369945088	604443848	37	38	lang1
442674023369945088	604443848	39	40	lang1
442674023369945088	604443848	41	41	lang1
442674023369945088	604443848	42	43	lang1
442674023369945088	604443848	45	45	lang1
442674023369945088	604443848	46	47	lang1
442674023369945088	604443848	48	49	lang1
442674023369945088	604443848	50	51	lang1
442674023369945088	604443848	52	52	lang1
442674023369945088	604443848	53	54	lang1
442674023369945088	604443848	56	57	lang1
442674023369945088	604443848	58	59	lang1
442674023369945088	604443848	60	61	lang1
442674023369945088	604443848	62	63	lang1
442674023369945088	604443848	65	65	lang1
442674023369945088	604443848	66	67	lang1
442674023369945088	604443848	68	69	lang1
442674023369945088	604443848	71	72	lang1
442674023369945088	604443848	73	74	lang1
442674023369945088	604443848	75	76	lang1
442674023369945088	604443848	77	78	lang1
442674023369945088	604443848	80	80	lang1
442674023369945088	604443848	81	82	lang1
442674023369945088	604443848	83	84	lang1
442674023369945088	604443848	85	85	lang1
442674023369945088	604443848	86	87	lang1
442674023369945088	604443848	89	90	lang1
442674023369945088	604443848	91	92	lang1
442674023369945088	604443848	93	94	lang1
442674023369945088	604443848	95	96	lang1
442674023369945088	604443848	98	99	lang1
442674023369945088	604443848	100	102	lang1
442674023369945088	604443848	103	103	lang1
442674023369945088	604443848	104	105	lang1
442674023369945088	604443848	107	109	lang1
442674023369945088	604443848	110	110	lang1
246597100702412801	252844068	0	3	ne
246597100702412801	252844068	6	13	ne
246597100702412801	252844068	16	18	ne
246597100702412801	252844068	21	25	ne
246597100702412801	252844068	27	27	lang1
246597100702412801	252844068	30	32	ne
246597100702412801	252844068	34	39	other
246597100702412801	252844068	41	44	other
246597100702412801	252844068	46	48	other
246597100702412801	252844068	50	51	other
246597100702412801	252844068	53	56	other
246597100702412801	252844068	58	63	lang2
246597100702412801	252844068	65	68	other
246597100702412801	252844068	70	73	other
246597100702412801	252844068	75	79	other
246597100702412801	252844068	81	87	other
246597100702412801	252844068	90	93	lang2
246597100702412801	252844068	95	104	other
246597100702412801	252844068	106	110	other
246597100702412801	252844068	112	114	other
246597100702412801	252844068	116	117	other
246597100702412801	252844068	120	125	lang2
246597100702412801	252844068	127	130	other
246597100702412801	252844068	132	132	other
389378250318704640	314009111	0	0	lang2
389378250318704640	314009111	4	6	lang2
389378250318704640	314009111	8	11	lang2
389378250318704640	314009111	14	15	lang2
389378250318704640	314009111	16	16	lang2
389378250318704640	314009111	17	17	lang2
389378250318704640	314009111	18	18	lang2
389378250318704640	314009111	19	19	other
451334694559182848	99175897	1	13	other
451334694559182848	99175897	15	17	lang2
451334694559182848	99175897	19	25	lang2
451334694559182848	99175897	27	31	lang2
451334694559182848	99175897	33	34	lang2
451334694559182848	99175897	36	40	lang2
451334694559182848	99175897	42	43	lang2
451334694559182848	99175897	45	46	lang2
451334694559182848	99175897	48	49	ne
451334694559182848	99175897	52	52	lang2
451334694559182848	99175897	54	54	lang2
451334694559182848	99175897	56	60	lang2
451334694559182848	99175897	62	63	lang2
451334694559182848	99175897	65	70	ne
451334694559182848	99175897	72	75	lang2
451334694559182848	99175897	77	81	lang2
930342344	14276445	0	0	lang1
930342344	14276445	1	2	lang1
930342344	14276445	3	4	lang1
930342344	14276445	5	5	lang1
930342344	14276445	7	8	lang1
930342344	14276445	9	9	lang1
930342344	14276445	10	10	lang1
930342344	14276445	11	11	lang1
930342344	14276445	12	14	ne
930342344	14276445	15	15	lang1
930342344	14276445	16	17	lang1
930342344	14276445	18	19	lang1
930342344	14276445	20	20	lang1
930342344	14276445	21	22	lang1
930342344	14276445	23	23	lang1
458362664926736384	552810146	1	4	ne
458362664926736384	552810146	6	8	other
458362664926736384	552810146	10	10	other
458362664926736384	552810146	12	15	lang2
458362664926736384	552810146	17	23	lang2
458362664926736384	552810146	25	25	ne
458362664926736384	552810146	26	26	ne
458904653434859520	18331301	0	1	ne
458904653434859520	18331301	2	3	ne
458904653434859520	18331301	4	4	ne
458904653434859520	18331301	6	9	lang2
403577476896415744	133087199	0	0	lang1
403577476896415744	133087199	1	2	lang1
403577476896415744	133087199	3	3	lang1
403577476896415744	133087199	4	4	lang1
403577476896415744	133087199	6	7	ne
403577476896415744	133087199	8	8	lang1
403577476896415744	133087199	9	9	lang1
403577476896415744	133087199	10	12	lang1
403577476896415744	133087199	15	17	other
403577476896415744	133087199	19	22	other
403577476896415744	133087199	24	26	other
403577476896415744	133087199	28	31	other
403577476896415744	133087199	33	35	other
403577476896415744	133087199	39	39	lang2
403577476896415744	133087199	41	42	other
403577476896415744	133087199	44	44	other
403577476896415744	133087199	47	48	other
403577476896415744	133087199	50	52	other
403577476896415744	133087199	54	56	other
403577476896415744	133087199	58	61	other
399002662844125184	200771405	1	6	other
399002662844125184	200771405	10	15	other
399002662844125184	200771405	16	17	lang1
399002662844125184	200771405	18	18	lang1
423717122812813312	1417677704	0	1	lang1
423717122812813312	1417677704	2	3	lang1
423717122812813312	1417677704	4	5	lang1
423717122812813312	1417677704	6	8	ne
423717122812813312	1417677704	9	13	ne
423717122812813312	1417677704	15	19	ne
423717122812813312	1417677704	20	21	lang1
423717122812813312	1417677704	22	22	lang1
423717122812813312	1417677704	23	23	lang1
423717122812813312	1417677704	24	25	lang1
423717122812813312	1417677704	26	26	lang1
423717122812813312	1417677704	27	27	lang1
423717122812813312	1417677704	28	28	lang1
423717122812813312	1417677704	29	29	lang1
423717122812813312	1417677704	30	30	lang1
423717122812813312	1417677704	31	31	lang1
423717122812813312	1417677704	35	36	lang1
423717122812813312	1417677704	37	37	lang1
423717122812813312	1417677704	38	39	lang1
423717122812813312	1417677704	40	40	lang1
423717122812813312	1417677704	41	42	lang1
423717122812813312	1417677704	43	44	lang1
423717122812813312	1417677704	45	47	lang1
423717122812813312	1417677704	48	48	lang1
423717122812813312	1417677704	49	50	lang1
423717122812813312	1417677704	51	51	lang1
423717122812813312	1417677704	52	52	lang1
423717122812813312	1417677704	53	54	lang1
423717122812813312	1417677704	55	57	lang1
423717122812813312	1417677704	58	59	lang1
423717122812813312	1417677704	60	60	lang1
423717122812813312	1417677704	61	62	lang1
423717122812813312	1417677704	63	63	lang1
326388235775381504	47107378	0	0	lang1
326388235775381504	47107378	1	1	lang1
326388235775381504	47107378	2	5	lang2
326388235775381504	47107378	6	6	lang1
326388235775381504	47107378	7	9	ne
326388235775381504	47107378	11	12	ne
326388235775381504	47107378	13	13	lang1
326388235775381504	47107378	15	15	lang1
326388235775381504	47107378	16	16	lang1
326388235775381504	47107378	17	18	lang1
326388235775381504	47107378	21	22	lang1
326388235775381504	47107378	23	24	lang1
326388235775381504	47107378	25	25	lang1
459033903773515776	18665399	1	8	other
459033903773515776	18665399	10	10	lang1
459033903773515776	18665399	11	12	ne
459033903773515776	18665399	13	15	ne
459033903773515776	18665399	16	17	ne
459033903773515776	18665399	18	19	ne
459033903773515776	18665399	20	20	lang1
459033903773515776	18665399	21	21	lang1
457668491286302720	198862875	0	1	lang1
457668491286302720	198862875	2	2	lang1
457668491286302720	198862875	3	3	lang1
457668491286302720	198862875	6	12	ne
457668491286302720	198862875	15	21	ne
11517108229	114838456	0	1	ne
11517108229	114838456	2	3	lang1
11517108229	114838456	4	4	lang1
11517108229	114838456	5	5	lang1
11517108229	114838456	6	7	lang1
11517108229	114838456	9	14	lang2
11517108229	114838456	16	17	lang1
11517108229	114838456	19	20	lang1
11517108229	114838456	21	21	lang1
11517108229	114838456	22	24	lang1
11517108229	114838456	25	26	lang1
11517108229	114838456	27	27	lang1
11517108229	114838456	28	29	ne
11517108229	114838456	30	30	lang1
11517108229	114838456	31	31	lang1
11517108229	114838456	32	33	lang1
11517108229	114838456	34	34	lang1
11517108229	114838456	36	37	lang1
11517108229	114838456	38	39	lang1
11517108229	114838456	40	40	lang1
11517108229	114838456	41	42	lang1
11517108229	114838456	43	44	lang1
11517108229	114838456	46	48	lang1
11517108229	114838456	49	49	lang1
11517108229	114838456	50	52	lang1
11517108229	114838456	53	58	lang2
11517108229	114838456	59	59	lang1
11517108229	114838456	60	62	lang1
11517108229	114838456	64	65	lang1
11517108229	114838456	66	66	lang1
11517108229	114838456	67	67	lang1
11517108229	114838456	68	68	lang1
11517108229	114838456	69	70	lang1
11517108229	114838456	71	72	lang1
55314434758942720	276142155	1	9	other
55314434758942720	276142155	11	11	lang1
55314434758942720	276142155	12	12	lang1
55314434758942720	276142155	13	14	lang1
55314434758942720	276142155	15	17	ne
55314434758942720	276142155	18	18	lang1
55314434758942720	276142155	19	19	lang1
55314434758942720	276142155	20	21	lang1
55314434758942720	276142155	22	22	lang1
55314434758942720	276142155	23	23	lang1
55314434758942720	276142155	24	25	ne
55314434758942720	276142155	26	27	ne
55314434758942720	276142155	28	28	lang1
55314434758942720	276142155	29	29	lang1
55314434758942720	276142155	30	31	lang1
55314434758942720	276142155	32	32	lang1
55314434758942720	276142155	33	34	lang1
55314434758942720	276142155	36	37	lang1
55314434758942720	276142155	38	39	lang1
55314434758942720	276142155	42	43	lang1
55314434758942720	276142155	44	44	lang1
55314434758942720	276142155	45	45	lang1
55314434758942720	276142155	46	46	lang1
55314434758942720	276142155	47	47	lang1
55314434758942720	276142155	48	53	ne
55314434758942720	276142155	54	54	lang1
55314434758942720	276142155	55	63	ne
55314434758942720	276142155	64	65	lang1
55314434758942720	276142155	66	67	lang1
457519406210244609	94478221	0	2	ne
457519406210244609	94478221	4	6	ne
457519406210244609	94478221	8	9	lang2
457519406210244609	94478221	11	11	lang1
457519406210244609	94478221	12	13	lang1
458910654435303425	255923336	0	5	ne
458910654435303425	255923336	6	6	lang1
458910654435303425	255923336	7	7	lang1
458571649348952064	71258446	0	2	ne
458571649348952064	71258446	5	11	ne
336642560590241792	404133355	1	8	other
336642560590241792	404133355	10	13	ne
336642560590241792	404133355	15	15	lang1
336642560590241792	404133355	17	20	ne
336642560590241792	404133355	22	22	lang1
336642560590241792	404133355	23	24	lang1
336642560590241792	404133355	25	26	lang1
335093029658578944	104229635	1	10	other
335093029658578944	104229635	12	12	lang1
335093029658578944	104229635	13	13	lang1
335093029658578944	104229635	18	18	lang2
456089734758924289	342441043	0	1	lang1
456089734758924289	342441043	2	3	ne
456089734758924289	342441043	4	4	lang1
456089734758924289	342441043	6	8	other
456089734758924289	342441043	9	10	lang1
456089734758924289	342441043	11	14	ne
456089734758924289	342441043	15	15	lang1
456089734758924289	342441043	16	17	lang1
456089734758924289	342441043	18	18	lang1
456089734758924289	342441043	19	19	lang1
456089734758924289	342441043	20	20	lang1
458272373972549632	169378532	1	14	other
458272373972549632	169378532	16	18	lang2
458272373972549632	169378532	20	23	lang2
458272373972549632	169378532	25	28	lang2
458272373972549632	169378532	30	37	lang2
458272373972549632	169378532	39	40	lang2
458272373972549632	169378532	42	44	lang2
458272373972549632	169378532	46	50	lang2
458272373972549632	169378532	52	53	lang2
458272373972549632	169378532	55	57	lang2
458272373972549632	169378532	59	61	lang2
458272373972549632	169378532	64	64	ne
458272373972549632	169378532	65	65	ne
458272373972549632	169378532	66	66	ne
458272373972549632	169378532	67	67	ne
458272373972549632	169378532	68	68	lang1
458272373972549632	169378532	69	69	lang1
458272373972549632	169378532	70	70	lang1
458272373972549632	169378532	71	71	lang1
458272373972549632	169378532	76	76	other
455149155434770432	544894083	0	8	ne
455149155434770432	544894083	10	11	lang1
455149155434770432	544894083	12	12	lang1
455149155434770432	544894083	13	13	lang1
455149155434770432	544894083	14	14	lang1
455149155434770432	544894083	15	15	lang1
455149155434770432	544894083	17	19	lang2
440995534480764928	64373172	0	1	lang1
440995534480764928	64373172	2	3	lang1
440995534480764928	64373172	4	4	lang1
440995534480764928	64373172	5	6	lang1
440995534480764928	64373172	8	8	lang1
440995534480764928	64373172	9	9	lang1
440995534480764928	64373172	10	10	lang1
440995534480764928	64373172	11	11	lang1
440995534480764928	64373172	13	15	ne
440995534480764928	64373172	17	18	lang1
440995534480764928	64373172	19	20	lang1
440995534480764928	64373172	22	23	lang1
440995534480764928	64373172	24	25	lang1
440995534480764928	64373172	27	27	lang1
440995534480764928	64373172	28	28	lang1
440995534480764928	64373172	29	30	lang1
440995534480764928	64373172	31	32	ne
440995534480764928	64373172	33	34	lang1
440995534480764928	64373172	35	35	lang1
440995534480764928	64373172	37	39	ne
440995534480764928	64373172	41	42	ne
440995534480764928	64373172	43	43	lang1
440995534480764928	64373172	44	44	lang1
440995534480764928	64373172	45	46	lang1
440995534480764928	64373172	48	49	lang1
440995534480764928	64373172	50	50	lang1
440995534480764928	64373172	51	51	lang1
440995534480764928	64373172	52	53	lang1
440995534480764928	64373172	54	54	lang1
440995534480764928	64373172	55	55	lang1
440995534480764928	64373172	56	57	lang1
440995534480764928	64373172	59	63	ne
440995534480764928	64373172	65	67	ne
440995534480764928	64373172	69	76	ne
440995534480764928	64373172	78	85	ne
440995534480764928	64373172	86	87	lang1
440995534480764928	64373172	88	89	lang1
440995534480764928	64373172	91	92	ne
440995534480764928	64373172	93	94	lang1
440995534480764928	64373172	95	97	lang1
440995534480764928	64373172	98	99	lang1
440995534480764928	64373172	100	101	lang1
440995534480764928	64373172	102	102	lang1
440995534480764928	64373172	103	103	lang1
440995534480764928	64373172	105	105	lang1
440995534480764928	64373172	106	106	lang1
440995534480764928	64373172	107	109	lang1
440995534480764928	64373172	111	113	lang1
440995534480764928	64373172	114	115	lang1
440995534480764928	64373172	116	117	lang1
440995534480764928	64373172	118	119	other
440995534480764928	64373172	120	120	lang1
440995534480764928	64373172	121	121	lang1
440995534480764928	64373172	122	122	lang1
440995534480764928	64373172	125	127	lang1
440995534480764928	64373172	128	129	lang1
440995534480764928	64373172	130	130	lang1
440995534480764928	64373172	131	131	lang1
440995534480764928	64373172	132	133	lang1
440995534480764928	64373172	135	136	lang1
440995534480764928	64373172	137	137	lang1
440995534480764928	64373172	138	139	lang2
459013893218512896	131239417	0	1	ne
459013893218512896	131239417	2	3	lang1
459013893218512896	131239417	8	10	other
453819543807197184	519076008	0	0	lang1
453819543807197184	519076008	1	5	ne
454261549440327681	264751124	1	9	other
454261549440327681	264751124	11	16	lang2
454261549440327681	264751124	21	22	lang1
454261549440327681	264751124	27	29	lang2
454261549440327681	264751124	31	35	lang2
454261549440327681	264751124	37	37	lang2
454261549440327681	264751124	39	40	lang2
454261549440327681	264751124	42	49	lang2
454261549440327681	264751124	51	56	lang2
455233786305712128	393882998	0	3	other
455233786305712128	393882998	4	4	lang1
455233786305712128	393882998	5	5	lang1
455233786305712128	393882998	6	6	lang1
450480731995664384	124204300	0	0	other
450480731995664384	124204300	1	1	lang1
450480731995664384	124204300	2	4	other
450480731995664384	124204300	5	5	other
450480731995664384	124204300	6	8	other
457524089586855938	110023005	0	4	other
457524089586855938	110023005	5	5	lang1
457524089586855938	110023005	7	8	lang1
457524089586855938	110023005	9	11	lang1
457524089586855938	110023005	15	15	lang2
383980618410766337	70883927	0	4	ne
383980618410766337	70883927	5	5	lang1
383980618410766337	70883927	6	6	lang1
383980618410766337	70883927	7	7	lang1
383980618410766337	70883927	8	8	lang1
383980618410766337	70883927	9	9	lang1
383980618410766337	70883927	11	13	ne
383980618410766337	70883927	15	16	lang2
383980618410766337	70883927	18	18	lang1
383980618410766337	70883927	19	19	lang1
383980618410766337	70883927	20	20	other
383980618410766337	70883927	21	21	other
383980618410766337	70883927	22	22	other
383980618410766337	70883927	23	23	other
383980618410766337	70883927	24	24	other
383980618410766337	70883927	25	25	other
383980618410766337	70883927	26	26	other
383980618410766337	70883927	27	27	other
383980618410766337	70883927	28	28	other
383980618410766337	70883927	29	29	other
383980618410766337	70883927	30	30	other
383980618410766337	70883927	31	31	other
383980618410766337	70883927	32	32	other
383980618410766337	70883927	33	33	other
383980618410766337	70883927	34	34	other
383980618410766337	70883927	35	35	other
383980618410766337	70883927	36	36	other
383980618410766337	70883927	37	37	other
383980618410766337	70883927	38	38	other
383980618410766337	70883927	39	39	other
383980618410766337	70883927	41	41	other
383980618410766337	70883927	42	42	other
383980618410766337	70883927	43	43	other
383980618410766337	70883927	44	44	other
383980618410766337	70883927	45	45	other
383980618410766337	70883927	46	46	other
383980618410766337	70883927	47	47	other
383980618410766337	70883927	48	48	other
383980618410766337	70883927	49	49	other
383980618410766337	70883927	50	50	lang1
383980618410766337	70883927	51	51	lang1
383980618410766337	70883927	52	52	lang1
383980618410766337	70883927	53	53	lang1
383980618410766337	70883927	54	54	other
383980618410766337	70883927	55	55	other
383980618410766337	70883927	56	56	other
383980618410766337	70883927	57	57	other
383980618410766337	70883927	58	58	other
383980618410766337	70883927	59	59	other
383980618410766337	70883927	60	60	other
383980618410766337	70883927	61	61	other
383980618410766337	70883927	62	62	lang1
203503513517568000	135919063	0	1	lang1
203503513517568000	135919063	3	4	lang1
203503513517568000	135919063	6	6	other
203503513517568000	135919063	9	10	other
203503513517568000	135919063	12	12	other
203503513517568000	135919063	14	15	other
203503513517568000	135919063	18	18	other
455841225363714048	24501463	0	0	lang1
455841225363714048	24501463	1	2	ne
455841225363714048	24501463	3	3	ne
455841225363714048	24501463	4	6	ne
455841225363714048	24501463	8	9	lang1
455841225363714048	24501463	10	11	lang1
427787138633977857	171476234	1	8	other
427787138633977857	171476234	10	11	lang1
427787138633977857	171476234	12	13	lang1
427787138633977857	171476234	14	15	lang1
427787138633977857	171476234	16	19	ne
427787138633977857	171476234	20	21	lang1
427787138633977857	171476234	22	22	lang1
427787138633977857	171476234	23	23	lang1
427787138633977857	171476234	24	25	lang1
427787138633977857	171476234	26	27	lang1
427787138633977857	171476234	28	30	lang1
427787138633977857	171476234	32	32	lang1
427787138633977857	171476234	33	33	lang1
427787138633977857	171476234	34	34	lang1
427787138633977857	171476234	35	36	lang1
427787138633977857	171476234	37	38	lang1
427787138633977857	171476234	40	41	lang1
427787138633977857	171476234	42	43	lang1
452370543438987264	352247189	0	2	ne
452370543438987264	352247189	3	4	ne
452370543438987264	352247189	5	6	lang1
452370543438987264	352247189	7	8	lang1
452370543438987264	352247189	9	10	lang1
452370543438987264	352247189	11	11	lang1
452370543438987264	352247189	13	15	ne
452370543438987264	352247189	16	17	lang1
452370543438987264	352247189	18	19	lang1
452370543438987264	352247189	20	21	lang1
452370543438987264	352247189	23	24	lang1
452370543438987264	352247189	25	25	lang1
452370543438987264	352247189	26	26	lang1
452370543438987264	352247189	27	27	lang1
452370543438987264	352247189	28	29	lang1
452370543438987264	352247189	30	31	lang1
452370543438987264	352247189	32	33	lang1
452370543438987264	352247189	35	35	lang1
452370543438987264	352247189	36	36	lang1
452370543438987264	352247189	37	38	lang1
452370543438987264	352247189	39	39	lang1
452370543438987264	352247189	40	41	lang1
452370543438987264	352247189	43	44	lang1
452370543438987264	352247189	45	46	lang1
452370543438987264	352247189	47	48	lang1
452370543438987264	352247189	50	51	lang1
452370543438987264	352247189	52	53	lang1
452370543438987264	352247189	54	55	lang1
452370543438987264	352247189	56	56	lang1
452370543438987264	352247189	57	59	lang1
452370543438987264	352247189	60	61	lang1
452370543438987264	352247189	63	67	ne
452370543438987264	352247189	69	75	ne
385423552003846144	57754897	1	1	ne
385423552003846144	57754897	2	2	ne
385423552003846144	57754897	3	3	ne
385423552003846144	57754897	4	4	ne
385423552003846144	57754897	9	10	ne
385423552003846144	57754897	11	11	ne
385423552003846144	57754897	12	13	ne
385423552003846144	57754897	14	15	ne
385423552003846144	57754897	16	17	ne
385423552003846144	57754897	18	18	ne
385423552003846144	57754897	22	23	ne
385423552003846144	57754897	24	24	ne
385423552003846144	57754897	25	26	ne
385423552003846144	57754897	27	28	ne
385423552003846144	57754897	29	30	ne
385423552003846144	57754897	31	31	ne
385423552003846144	57754897	34	42	other
385423552003846144	57754897	45	54	other
141382890511536128	367688348	0	0	lang1
141382890511536128	367688348	1	1	lang1
141382890511536128	367688348	2	2	lang1
141382890511536128	367688348	3	3	lang1
141382890511536128	367688348	4	4	lang1
141382890511536128	367688348	5	5	other
141382890511536128	367688348	10	10	lang2
348477434452131840	19802663	1	7	other
348477434452131840	19802663	9	13	lang2
348477434452131840	19802663	14	14	lang1
348477434452131840	19802663	15	16	lang1
348477434452131840	19802663	17	18	lang1
348477434452131840	19802663	19	25	ne
348477434452131840	19802663	27	28	lang1
348477434452131840	19802663	29	29	lang1
348477434452131840	19802663	30	31	lang1
459024233180299264	11937472	0	0	lang1
459024233180299264	11937472	1	1	lang1
459024233180299264	11937472	2	9	ne
459024233180299264	11937472	11	12	lang1
459024233180299264	11937472	13	13	lang1
459024233180299264	11937472	14	14	lang1
459024233180299264	11937472	15	16	lang1
459024233180299264	11937472	19	19	lang1
459024233180299264	11937472	20	22	other
143708431495340033	376748048	0	1	lang1
143708431495340033	376748048	2	3	lang1
143708431495340033	376748048	4	5	lang1
143708431495340033	376748048	6	6	lang1
143708431495340033	376748048	7	7	lang1
143708431495340033	376748048	8	8	lang1
143708431495340033	376748048	9	10	lang1
143708431495340033	376748048	11	11	lang1
143708431495340033	376748048	12	13	lang1
143708431495340033	376748048	17	18	lang1
143708431495340033	376748048	19	19	lang1
143708431495340033	376748048	20	21	lang1
143708431495340033	376748048	22	22	lang1
143708431495340033	376748048	23	24	lang1
143708431495340033	376748048	25	26	lang1
143708431495340033	376748048	27	28	lang1
143708431495340033	376748048	29	29	lang1
143708431495340033	376748048	30	30	lang1
143708431495340033	376748048	31	32	lang1
143708431495340033	376748048	33	33	lang1
143708431495340033	376748048	34	35	lang1
143708431495340033	376748048	37	38	lang1
143708431495340033	376748048	39	39	lang1
143708431495340033	376748048	40	40	lang1
143708431495340033	376748048	41	41	lang1
143708431495340033	376748048	46	50	lang2
459013659616763904	708073	0	2	lang1
459013659616763904	708073	3	5	ne
459013659616763904	708073	8	19	ne
459013659616763904	708073	21	21	lang1
459013659616763904	708073	23	29	ne
459013659616763904	708073	31	33	ne
455378147362349056	97853157	1	8	other
455378147362349056	97853157	10	11	lang1
455378147362349056	97853157	12	12	lang1
455378147362349056	97853157	13	15	lang1
455378147362349056	97853157	16	17	other
458567170436263936	99496824	0	1	lang1
458567170436263936	99496824	2	4	lang1
458567170436263936	99496824	9	9	lang2
456413332384149504	42037452	1	9	other
456413332384149504	42037452	11	11	lang1
456413332384149504	42037452	12	12	lang1
456413332384149504	42037452	13	13	lang1
456413332384149504	42037452	14	14	lang1
456413332384149504	42037452	15	16	other
457343323661815808	252389660	0	0	lang1
457343323661815808	252389660	2	4	other
457343323661815808	252389660	7	7	lang1
457343323661815808	252389660	9	12	other
95679503837310978	177483792	0	4	lang1
95679503837310978	177483792	5	8	ne
95679503837310978	177483792	9	9	lang1
95679503837310978	177483792	10	13	lang1
95679503837310978	177483792	14	14	other
95679503837310978	177483792	15	15	lang1
95679503837310978	177483792	16	17	lang1
95679503837310978	177483792	18	18	lang1
95679503837310978	177483792	20	20	lang1
95679503837310978	177483792	21	22	lang1
95679503837310978	177483792	23	23	lang1
95679503837310978	177483792	24	25	other
95679503837310978	177483792	26	27	lang1
95679503837310978	177483792	28	28	lang1
95679503837310978	177483792	29	29	lang1
95679503837310978	177483792	30	31	other
95679503837310978	177483792	32	32	lang1
95679503837310978	177483792	33	34	lang1
95679503837310978	177483792	36	37	lang1
95679503837310978	177483792	38	42	lang1
95679503837310978	177483792	43	43	lang1
95679503837310978	177483792	44	44	other
95679503837310978	177483792	45	46	lang1
95679503837310978	177483792	47	47	lang1
95679503837310978	177483792	48	48	lang1
95679503837310978	177483792	49	50	lang1
95679503837310978	177483792	51	52	lang1
95679503837310978	177483792	53	53	lang1
95679503837310978	177483792	54	55	lang1
78276978440019969	279337008	1	10	lang2
78276978440019969	279337008	12	18	ne
78276978440019969	279337008	20	23	ne
78276978440019969	279337008	27	29	ne
85022418774659073	156296246	0	2	lang1
85022418774659073	156296246	5	6	lang1
85022418774659073	156296246	7	7	lang1
85022418774659073	156296246	8	8	lang1
85022418774659073	156296246	9	10	lang1
85022418774659073	156296246	11	12	lang1
85022418774659073	156296246	13	14	lang1
85022418774659073	156296246	15	15	lang1
85022418774659073	156296246	16	16	lang1
85022418774659073	156296246	17	18	lang1
85022418774659073	156296246	19	20	lang1
85022418774659073	156296246	21	21	lang1
85022418774659073	156296246	24	29	lang2
